Column1	Column2
0.0	0.0
6.442183806470325	6.352545240033746
11.853829474492757	11.489379249616661
16.546035847542086	15.79080626211903
20.70321515707435	19.47096966511877
24.445271262428342	22.664437078831025
27.855172828284285	25.462033212360456
30.99299195866875	27.928249765110003
33.903755907606765	30.110655695192698
36.62215226459587	32.04539122155808
39.175502707101955	33.760569858825555
41.58572396313708	35.27848577993482
43.87066656873786	36.617101791844846
46.04505562500702	37.79108503119895
48.12116819525468	38.81254797026263
50.109331337309946	39.691591580963134
52.01829491903948	40.4367122839242
53.855515146237295	41.055113093981994
55.62737327123557	41.55294616009308
57.33934655102151	41.9355054145679
58.99614363528067	42.20738244208052
60.60181326545194	42.37259486920147
62.159832888570975	42.43469390933477
63.67318217483373	42.39685577862903
65.14440524188225	42.26196028316535
66.57566447925302	42.0326588214776
67.9687881366929	41.711433265617394
69.32531323471441	41.30064663087757
70.64652484943792	40.80258608786609
71.933492410443	40.219498682378244
73.18710333255548	39.55362007475111
74.4080940817958	38.80719665109205
75.59707864667247	37.982501451763234
76.75457433471384	37.08184446973581
77.88102482061645	36.10757796431408
78.97682041489918	35.06209749744184
80.04231558098625	33.9478394244146
81.07784378942691	32.767275560423684
82.08372985111437	31.522905705604764
83.06029991225391	30.21724865243194
84.00788932126989	28.85283222833354
84.92684859278245	27.4321828499265
85.81754769821607	25.95781498826858
86.68037890882803	24.432220870492817
87.51575840715971	22.85786067435934
88.32412686901176	21.23715340994336
89.10594920155779	19.572468627514432
89.86171360533648	17.866119042826497
90.59193010949896	16.12035413039191
91.2971287115012	14.33735470150729
91.97785723489598	12.519228456349325
92.63467900232628	10.668006477794776
93.26817040546797	8.785640618124797
93.87891843964451	6.8740017178155846
94.4675182582012	4.934878587567352
95.03457079049157	2.969977679975628
95.58068045746283	0.9809233752333086
96.10645301027265	-1.030741194556
