Column1	Column2
0.0	0.0
6.637964908388715	6.539864908388714
12.897067007266397	12.608366078988823
18.82194814506969	18.25472391853627
24.449815656245434	23.519930473145592
29.812023287688326	28.43849632609687
34.93524930202651	33.039752685092395
39.84238971635329	37.3488388940775
44.55324599904327	41.387462958663946
49.08506178835871	45.17449534324843
53.45294692860436	48.72643833865322
57.67021619017743	52.057801232573986
61.74866254922868	55.18140324462945
65.6987796757606	58.10862041642624
69.52994457184363	60.84958855353878
73.25056863309979	63.41337136952091
76.86822345950567	65.80810083183503
80.389746303115	68.04109512094435
83.82132896542534	70.11895842654987
87.16859314544145	72.04766590818595
90.43665462061884	73.83263646331342
93.63017816679596	75.4787954193733
96.75342475400062	76.99062885721033
99.8102922665233	78.3722309529087
102.80435076870344	79.62734547212148
105.73887315824241	80.75940234961183
108.61686190587356	81.77155012509654
111.44107246580951	82.66668487561195
114.2140338493714	83.44747617765418
116.93806677979744	84.11639054401411
119.61529978567624	84.6757127064713
122.2476835407721	85.12756505319807
124.83700371680408	85.47392547645593
127.38489258105895	85.71664384013535
129.89283954096896	85.85745723657273
132.3622008116816	85.89800416695775
134.79420835917207	85.83983774893034
137.18997824983387	85.68443802833468
139.5505185172013	85.43322344941227
141.87673663721586	85.08756151895943
144.16944668515467	84.64877868516989
146.4293762300847	84.11816944101989
148.6571730067059	83.49700465503366
150.85341138999294	82.78653912885748
153.01859868543733	81.98801838089408
155.15318123718566	81.10268465778935
157.25755034812622	80.1317821802044
159.33204800003634	79.07656163537588
161.37697235818277	77.93828393580148
163.39258304306296	76.71822327036999
165.37910615199965	75.41766948087323
167.33673901470843	74.03792980269097
169.26565466938507	72.58033001326585
171.1660060489573	71.04621503563709
173.03792987059813	69.43694904674209
174.8815502251444	67.75391514146958
176.69698186650018	65.99851460365994
178.48433320428217	64.17216583453849
180.2437090057894	62.27630298759186
181.9752128158022	60.31237435681411
183.6789491047163	58.281840562707245
185.35502515710994	56.186172577554096
187.00355271404504	54.02684962840577
188.62464938326133	51.805357013037785
190.21843983196723	49.523183860906855
191.78505677721432	47.18182086794609
193.3246417888977	44.78275803091766
194.83734592029484	42.327482404034825
196.3233301807734	39.81747589769455
197.78276586489542	37.254213136447234
199.21583475164587	34.639159390781174
200.62272918694396	31.97376859492449
202.00365206197014	29.259481460668827
203.35881669918163	26.49772369519686
204.68844665720397	23.68990432904778
205.99277546508944	20.837414158677223
207.27204629573276	17.941624306555
208.52651158753926	15.003884900389556
209.7564326227558	12.025523871864582
210.96207907020644	9.007845874213427
212.14372849952568	5.952131317032313
213.3016658733574	2.859635515935762
214.43618302338777	-0.26841204602181046
