Column1	Column2
0.0	0.0
6.204862004911956	6.106762004911954
11.747991687331838	11.464153796043533
16.767657824618844	16.217522135925957
21.362228450733344	20.470246663337694
25.604427813900557	24.29871712007879
29.549671492611193	27.761093084440695
33.241230440458075	30.90273339275731
36.713581171135544	33.75972016618446
39.99466233291777	36.3612338310529
43.107442871949154	38.73120478350323
46.07104094331246	40.88949300483747
48.90154051903806	42.85275009431953
51.612599130970416	44.6350619783288
54.215907944577964	46.248436682644254
56.72154529265806	47.70318046915551
59.13825194957024	49.00819213479908
61.47364799303608	50.171196403247954
63.73440544182928	51.1989313853832
65.92638698638363	52.097301004331435
68.05475843505162	52.871500432248794
70.124080594995	53.52612056172032
72.13838494329521	54.06523607064592
74.10123645532406	54.49248056128647
76.01578623177944	54.811111444409754
77.88481602560594	55.02406661838034
79.7107763604192	55.13401450613897
81.49581961341154	55.143398623664645
83.24182917919552	55.05447753792278
84.95044561601836	54.869360816104034
86.6230904883946	54.590041363412254
88.26098845243382	54.218424390122834
89.86518797887875	53.75635313815325
91.43658097471521	53.20563143059578
92.97592144989507	52.56804308029159
94.4838432843458	51.84536819882959
95.9608770840256	51.039396476494744
97.40746607325286	50.151937546854214
98.82398095155673	49.18482859746981
100.21073364271075	48.13993943292264
101.56798987630272	47.0191752325639
102.89598056296889	45.82447727030123
104.19491194873254	44.55782187659841
105.46497455823192	43.2212179245849
106.70635095864795	41.8167031145415
107.91922239452992	40.3463393162254
109.10377435796218	38.81220720867684
110.26020116866655	37.21640043421754
111.38870964508051	35.56101945886622
112.48952195073149	33.848165306555515
113.5628777009326	32.079933310210016
114.60903541351064	30.258406999541375
115.62827338443967	28.38565222372882
116.62089006531077	26.463711587220555
117.58720401486242	24.494599258837912
118.52755349160253	22.480296198231947
119.4422957490889	20.422745829515836
120.33180608986842	18.323850179518242
121.19647672853876	16.18546648748681
122.03671550898858	14.009404284110383
122.85294451566983	11.797422930303213
123.64559861381169	9.551229600175683
124.4151239488421	7.272477687870671
125.16197643096277	4.962765614338386
125.88662022684358	2.623636007522728
126.58952627676791	0.2565752277104423
127.2711708522706	-2.136986791172288
