Column1	Column2
0.0	0.0
5.338656197958435	5.240556197958433
9.69882542372363	9.4225055236613
13.413616097458878	12.887355847092396
16.666077741604095	15.822883787245598
19.56941375983845	18.345206388238328
22.199179397600282	20.53176006310804
24.608594294795065	22.437000179085413
26.836685859532295	24.100759224678
28.91298199483549	25.55306968855273
30.860384919547066	26.817122994553017
32.69701719502534	27.911175409579812
34.4374540456635	28.84982575153188
36.093572371178425	29.644901526330997
37.67515124566761	30.30609210941746
39.19030618972007	30.841413683948762
40.645809351207824	31.2575596013062
42.04732976559801	31.560171199861173
43.39961682229515	31.75405249655201
44.70664307741872	31.843344621543025
45.97171799399144	31.831670756542838
47.19758108483916	31.722258730635282
48.38648068415253	31.51804580927177
49.54024282091232	31.221768320909927
50.66033322087536	30.836037482744928
51.74791425712284	30.363402048196125
52.80389771161016	29.80639813000166
53.82899353288084	29.16758663822005
54.82375438605201	28.449579063343272
55.7886156553089	27.65505268325083
56.72393060664657	26.786756566761465
57.63000056851402	25.84750992622931
58.5071001706689	24.840194424770523
59.35549785009148	23.767741988873368
60.17547196360819	22.633119545751992
60.96732293360494	21.439311928456043
61.73138189955817	20.189303996055617
62.468016361999155	18.886062819311523
63.17763329556122	17.53252059567668
63.860680181526504	16.13155878791876
64.51764437382431	14.685993831434745
65.14905117026724	13.198564627614182
65.75546091623232	11.671921934201164
66.33746542333841	10.108619677444985
66.89568394256534	8.511108143314946
67.4307588908052	6.881728954260117
67.94335149273866	5.222711701824177
68.43413746659274	3.536172081731496
68.90380285293485	1.8241113647376381
69.35304006018671	0.08841703159308634
69.78254417886431	-1.6691355979238356
