Column1	Column2
0.0	0.0
7.0710678118654755	6.972967811865475
14.142135623730951	13.847835623730951
21.213203435596427	20.624603435596427
28.284271247461902	27.303271247461904
35.35533905932738	33.88383905932738
42.42640687119285	40.366306871192855
49.49747468305833	46.750674683058335
56.568542494923804	53.036942494923814
63.63961030678928	59.22511030678929
70.71067811865476	65.31517811865477
77.78174593052023	71.30714593052025
84.8528137423857	77.20101374238573
91.92388155425118	82.9967815542512
98.99494936611666	88.69444936611667
106.06601717798213	94.29401717798214
113.13708498984761	99.79548498984762
120.20815280171308	105.1988528017131
127.27922061357856	110.50412061357858
134.35028842544403	115.71128842544405
141.4213562373095	120.82035623730953
148.49242404917499	125.831324049175
155.56349186104046	130.74419186104046
162.63455967290594	135.55895967290593
169.7056274847714	140.2756274847714
176.7766952966369	144.89419529663687
183.84776310850236	149.41466310850234
190.91883092036784	153.83703092036782
197.9898987322333	158.1612987322333
205.0609665440988	162.38746654409877
212.13203435596427	166.51553435596423
219.20310216782974	170.5455021678297
226.27416997969522	174.4773699796952
233.3452377915607	178.31113779156067
240.41630560342617	182.04680560342615
247.48737341529164	185.68437341529162
254.55844122715712	189.2238412271571
261.6295090390226	192.66520903902256
268.70057685088807	196.00847685088803
275.77164466275354	199.25364466275352
282.842712474619	202.40071247461898
289.9137802864845	205.44968028648447
296.98484809834997	208.40054809834993
304.05591591021545	211.2533159102154
311.1269837220809	214.00798372208087
318.1980515339464	216.66455153394634
325.2691193458119	219.22301934581182
332.34018715767735	221.6833871576773
339.4112549695428	224.04565496954277
346.4823227814083	226.30982278140823
353.5533905932738	228.4758905932737
360.62445840513925	230.54385840513916
367.6955262170047	232.51372621700463
374.7665940288702	234.3854940288701
381.8376618407357	236.15916184073558
388.90872965260115	237.83472965260106
395.9797974644666	239.41219746446652
403.0508652763321	240.891565276332
410.1219330881976	242.27283308819744
417.19300090006305	243.5560009000629
424.26406871192853	244.7410687119284
431.335136523794	245.82803652379386
438.4062043356595	246.81690433565933
445.47727214752496	247.7076721475248
452.54833995939043	248.50033995939026
459.6194077712559	249.19490777125574
466.6904755831214	249.7913755831212
473.76154339498686	250.2897433949867
480.83261120685233	250.69001120685215
487.9036790187178	250.99217901871762
494.9747468305833	251.19624683058308
502.04581464244876	251.30221464244855
509.11688245431424	251.31008245431403
516.1879502661798	251.2198502661795
523.2590180780453	251.03151807804497
530.3300858899108	250.74508588991043
537.4011537017764	250.3605537017759
544.4722215136419	249.87792151364138
551.5432893255074	249.29718932550685
558.614357137373	248.61835713737233
565.6854249492385	247.8414249492378
572.756492761104	246.96639276110326
579.8275605729696	245.99326057296872
586.8986283848351	244.9220283848342
593.9696961967006	243.75269619669967
601.0407640085662	242.48526400856514
608.1118318204317	241.11973182043062
615.1828996322972	239.65609963229608
622.2539674441628	238.09436744416155
629.3250352560283	236.434535256027
636.3961030678938	234.67660306789247
643.4671708797594	232.82057087975795
650.5382386916249	230.86643869162342
657.6093065034904	228.8142065034889
664.680374315356	226.66387431535435
671.7514421272215	224.41544212721982
678.822509939087	222.0689099390853
685.8935777509525	219.62427775095077
692.9646455628181	217.08154556281625
700.0357133746836	214.4407133746817
707.1067811865491	211.70178118654718
714.1778489984147	208.86474899841264
721.2489168102802	205.9296168102781
728.3199846221457	202.8963846221436
735.3910524340113	199.76505243400905
742.4621202458768	196.53562024587453
749.5331880577423	193.20808805773999
756.6042558696079	189.78245586960546
763.6753236814734	186.2587236814709
770.7463914933389	182.63689149333638
777.8174593052045	178.91695930520186
784.88852711707	175.09892711706732
791.9595949289355	171.1827949289328
799.0306627408011	167.16856274079825
806.1017305526666	163.05623055266372
813.1727983645321	158.84579836452917
820.2438661763977	154.53726617639464
827.3149339882632	150.13063398826012
834.3860018001287	145.62590180012558
841.4570696119943	141.02306961199105
848.5281374238598	136.3221374238565
855.5992052357253	131.52310523572197
862.6702730475909	126.62597304758744
869.7413408594564	121.6307408594529
876.8124086713219	116.53740867131836
883.8834764831875	111.34597648318382
890.954544295053	106.05644429504929
898.0256121069185	100.66881210691476
905.096679918784	95.18307991878022
912.1677477306496	89.59924773064569
919.2388155425151	83.91731554251115
926.3098833543806	78.1372833543766
933.3809511662462	72.25915116624206
940.4520189781117	66.28291897810752
947.5230867899772	60.208586789972976
954.5941546018428	54.03615460183844
961.6652224137083	47.7656224137039
968.7362902255738	41.39699022556936
975.8073580374394	34.930258037434825
982.8784258493049	28.365425849300287
989.9494936611704	21.70249366116575
997.020561473036	14.941461473031213
1004.0916292849015	8.082329284896677
