Column1	Column2
0.0	0.0
5.771759101435195	5.673659101435194
10.685160785796196	10.405449901719976
14.98270176837939	14.44604366045723
18.814434265817884	17.950579325142474
22.280559984378414	21.02262786946244
25.45170025633872	23.735128998020425
28.379682009319858	26.1415394038149
31.10375695646823	28.2822656165492
33.654412932933674	30.188609772611386
36.05582449640477	31.88530959766153
38.327491037397174	33.39223902339765
40.48536747888372	34.72558481356993
42.54266601008303	35.89868379557121
44.510437674205846	36.92263336736949
46.398002574251144	37.806746551135625
48.21327351519829	38.55889809531321
49.96300310961565	39.185792798113646
51.652974977608174	39.69317744860277
53.28815355796838	40.08601136779806
54.87280298421149	40.368606205743234
56.41058272452789	40.544742645244156
57.904625775220296	40.61776950854638
59.35760383370364	40.59068916892954
60.77178286141048	40.46623195856032
62.14907164776208	40.24692133609756
63.49106532181248	39.935130880679914
64.79908518533416	39.53313368889074
66.07421574710416	39.04314445288482
67.3173394291162	38.467354370416366
68.52916910380362	37.80795904765601
69.7102784143158	37.06717965855678
70.86112972279994	36.24727777141964
71.98209950768502	35.35056440123407
73.07350106573887	34.37940396504347
74.1356044424957	33.336213891606185
75.16865359372207	32.22346066338387
76.17288085555855	31.043653054263014
77.14851886312492	29.799333280295407
78.09581010330488	28.493066713678694
79.0150143172527	27.12743073145519
79.9064139839042	25.705003187205694
80.7703181201739	24.228350911505185
81.60706462934614	22.70001856849448
82.41702141886367	21.12251812368672
83.20058649428566	19.49831911320701
83.95818721919457	17.829839847549884
84.69027891247032	16.119439633690845
85.39734293551035	14.369412057776955
86.0798844033089	12.581979336227118
86.73842963529096	10.7592877153517
87.37352344475939	8.903403877931902
87.98572634998119	7.016312298918418
88.57561177545247	5.099913480838945
89.14376329881087	3.1560229919754796
89.69077198723109	1.1863712262416701
90.21723385691877	-0.807396197646223
