Column1	Column2
0.0	0.0
6.204862004911956	6.1558120049119545
11.054274716773772	10.867064766742605
15.091754666523993	14.690464591309585
18.575380825464226	17.890653723101735
21.653279656654014	20.6195789936747
24.41983048465211	22.974017131605923
26.939420752130417	25.019914027029465
29.258173983096423	26.804413607814443
31.410367833116638	28.3624483625481
33.42221736312402	29.72063024748561
35.314234963218944	30.899683107999152
37.102769526277164	31.916034486488584
38.80104711435371	32.78289754486418
40.41989571435576	33.51103072380697
41.968262623626586	34.10928680261585
43.4535916763967	34.585020548560216
44.88210346433567	34.944399306516424
46.259007199879335	35.19264575413933
47.58866385578969	35.33423246498025
48.874714441637835	35.37304159497567
50.120183445348054	35.3124986495218
51.3275647904286	35.15568617588627
52.49889565846519	34.90544097102359
53.6358219268266	34.56443680776017
54.73965764493186	34.13525367140327
55.81143989029926	33.62043399503163
56.85197952817826	33.022526290043594
57.86190786539919	32.3441167567144
58.841718926613225	31.58784977922979
59.791807036910505	30.756438530938887
60.712499493513064	29.85266715242813
61.60408427552423	28.87938608143266
62.46683291631296	27.839502112754687
63.30101881278261	26.73596467324542
64.10693135453934	25.571749643036757
64.88488632251433	24.34984186818857
65.63523303671144	23.073217313616308
66.35835873471297	21.74482561342684
67.05469064447664	20.36757359773046
67.72469618360819	18.94431021560949
68.36888167797855	17.477813135457204
68.98778994918256	15.970777186840413
69.58199707571815	14.425804711755815
70.15210858888466	12.845397816312705
70.69875532261806	11.23195245472027
71.22258909770471	9.587754233974884
71.7242783855985	7.914975797710573
72.2045040656966	6.215675629167304
72.66395536249358	4.491798104098099
73.10332602545832	2.7451746227673626
73.52331079458075	0.9775256542618849
73.92460217805005	-0.8095364653764552
