Column1	Column2
0.0	0.0
5.988310553173575	5.939260553173574
10.377928913681401	10.192046448520898
13.933946010330171	13.537846039968539
16.953618470494316	16.280133927878012
19.59383936271983	18.57919354120532
21.949751478233367	20.53218771887713
24.08412412493355	22.203125295649475
26.040827062064636	23.636625272795634
27.851841868841316	24.86509115921284
29.541243888848314	25.912794819400077
31.127614901536752	26.798359629668255
32.62557980894589	27.536351111715973
34.04682494250506	28.13834081577305
35.40079492261164	28.61364516338349
36.69518254636038	28.969856561505818
37.93628144157726	29.213238037128164
39.129245827377915	29.34902613624988
40.27828671999164	29.381670767424737
41.38682468225804	29.315030399554473
42.45761319294871	29.152534123873536
43.49284246767002	28.897317330633133
44.494230313232826	28.55233455422897
45.463103994175945	28.120451138666763
46.400475059888336	27.604514568090742
47.30710766244501	27.007406326414777
48.18358010048492	26.3320756486312
49.03033906816428	25.581557156929723
49.847746203680224	24.758974881841695
50.63611683257785	23.867535429629008
51.39575113741251	22.91051306339755
52.12695826819869	21.89122927307298
52.830074102504625	20.813029093320605
53.505473469942366	19.67925605491325
54.15357768922906	18.493227271722976
54.77485824695869	17.25820980242234
55.36983739369032	15.977399099728819
55.939086358967536	14.653900078332793
56.483221802638674	13.290711097721376
57.002901032474824	11.890710966814174
57.49881643243326	10.456648930515659
57.97168946519644	8.991137489625004
58.422264538850584	7.4966478300486115
58.85130296189225	5.97550758971198
59.25957715364888	4.429900666807935
59.64786522866037	2.861868766182539
60.01694603322819	1.273314387339293
60.3675946795838	-0.3339950261167599
